gender,age,height,weight,bust_circumference,waist_circumference,hip_circumference
M,30.0,1.824,81.9,1135.8266497113998,1153.5239199134196,1046.2952103174605
M,37.0,1.666,56.8,1134.4796179653679,1153.9949437229434,867.9118273809526
M,26.0,1.695,63.4,1132.7490941558442,1153.017003246753,886.6223293650795
M,26.0,1.663,68.3,1132.3503441558441,1153.017003246753,945.0368611111112
M,39.0,1.728,68.3,1134.080867965368,1153.9949437229434,932.636357142857
M,28.0,1.686,72.6,1132.3690941558443,1153.017003246753,1010.5055297619044
M,26.0,1.703,67.8,1132.3503441558441,1153.017003246753,943.1545257936509
M,21.0,1.773,69.3,1141.1686774891778,1157.4515714285712,996.4409516594513
M,36.0,1.675,84.1,1135.9793163780664,1155.8029675324674,1061.682160714286
M,34.0,1.674,67.3,1132.3503441558441,1153.017003246753,943.6061587301589
M,41.0,1.691,66.6,1134.080867965368,1153.9949437229434,919.6567043650793
M,29.0,1.706,64.0,1132.7490941558442,1153.017003246753,911.9084642857147
M,40.0,1.707,74.2,1133.744617965368,1153.9949437229434,1003.6629583333329
M,40.0,1.694,79.8,1137.5571735209237,1155.1611937229434,1036.2819761904766
M,53.0,1.635,64.5,1134.080867965368,1153.9949437229434,907.6574880952383
M,57.0,1.651,56.4,1134.4796179653679,1153.9949437229434,861.4595178571429
M,44.0,1.657,60.1,1134.4796179653679,1153.9949437229434,872.1168154761907
M,67.0,1.75,80.5,1137.5571735209237,1158.8658603896101,1038.214748015873
F,29.0,1.67,41.3,1132.7490941558442,1153.017003246753,851.1481031746034
F,31.0,1.604,44.1,1132.7490941558442,1153.017003246753,851.4355734126988
F,27.0,1.614,49.3,1132.7490941558442,1153.017003246753,872.8733948412697
F,30.0,1.597,46.7,1132.7490941558442,1153.017003246753,859.1559365079364
F,27.0,1.647,73.1,1132.3690941558443,1153.017003246753,1009.9350337301585
F,29.0,1.596,56.5,1132.7490941558442,1153.017003246753,867.7737222222223
F,28.0,1.6,49.0,1132.7490941558442,1153.017003246753,868.2262043650792
F,36.0,1.616,63.5,1132.7490941558442,1153.017003246753,907.1233253968255
F,29.0,1.556,56.8,1132.7490941558442,1153.017003246753,871.6928710317462
M,34.0,1.72,70.1,1132.3503441558441,1153.017003246753,993.7715476190477
M,36.0,1.734,91.6,1144.0505663780664,1158.4836341991338,1095.010904761905
M,35.0,1.704,66.2,1132.3503441558441,1153.017003246753,921.1215865800864
M,31.0,1.728,78.6,1132.7290941558442,1153.017003246753,1027.323142857143
M,37.0,1.786,83.4,1136.6098401875904,1155.3591580086577,1051.687234126984
M,27.0,1.685,85.6,1137.0438401875901,1156.1011897546894,1078.6757380952386
M,37.0,1.754,106.3,1156.3906814574314,1154.6478127705625,1186.3842296176051
F,34.0,1.645,73.8,1132.0140941558443,1153.017003246753,1012.2023253968255
F,26.0,1.638,47.6,1132.7490941558442,1153.017003246753,863.6347103174603
F,28.0,1.592,50.4,1132.7490941558442,1153.017003246753,876.9469651875901
F,34.0,1.672,84.6,1135.9793163780664,1155.8029675324674,1063.292678571429
F,31.0,1.563,56.1,1132.7490941558442,1153.017003246753,865.2400257936508
F,32.0,1.574,46.3,1132.7490941558442,1153.017003246753,858.443603174603
F,32.0,1.625,65.5,1132.3503441558441,1153.017003246753,920.8376884920633
F,31.0,1.558,56.6,1132.7490941558442,1153.017003246753,868.5429603174604
F,28.0,1.635,58.1,1132.7490941558442,1153.017003246753,875.1682182539682
F,26.0,1.655,58.0,1132.7490941558442,1153.017003246753,874.9665753968255
F,32.0,1.558,52.6,1132.7490941558442,1153.017003246753,888.8494085497832
F,34.0,1.621,51.5,1132.7490941558442,1153.017003246753,885.7038569624821
F,30.0,1.705,60.2,1132.7490941558442,1153.017003246753,883.9435555555557
F,27.0,1.58,47.9,1132.7490941558442,1153.017003246753,866.3913174603174
F,28.0,1.67,55.6,1132.7490941558442,1153.017003246753,867.0678035714285
F,28.0,1.594,63.3,1132.7490941558442,1153.017003246753,898.3180086580086
F,30.0,1.507,60.2,1132.7490941558442,1153.017003246753,883.9435555555557
F,26.0,1.612,47.1,1132.7490941558442,1153.017003246753,859.4224365079365
F,29.0,1.59,48.0,1132.7490941558442,1153.017003246753,867.7517757936508
F,33.0,1.6,56.0,1132.7490941558442,1153.017003246753,865.6080257936509
F,29.0,1.655,51.6,1132.7490941558442,1153.017003246753,885.2838569624821
M,36.0,1.751,68.0,1132.3503441558441,1153.017003246753,944.8722162698416
M,19.0,1.696,69.8,1141.1686774891778,1157.4515714285712,1001.3831473665222
M,19.0,1.682,61.5,1141.5674274891776,1157.4515714285712,906.1718769841273
M,35.0,1.682,69.8,1132.3503441558441,1153.017003246753,993.2416547619051
M,38.0,1.78,85.4,1135.5126973304475,1155.7272135642131,1067.3890039682542
M,36.0,1.69,79.3,1133.9766497114,1154.1832532467529,1027.5433749999997
M,35.0,1.673,66.0,1132.3503441558441,1153.017003246753,922.2777949134198
M,39.0,1.701,78.1,1134.459617965368,1153.9949437229434,1012.1454642857145
M,35.0,1.699,70.7,1132.3690941558443,1153.017003246753,995.2253273809525
M,45.0,1.653,74.5,1133.744617965368,1153.9949437229434,1001.2804940476187
M,18.0,1.68,78.6,1139.724094155844,1156.315821428571,1048.3761116522371
M,24.0,1.647,74.6,1140.8324274891777,1157.4515714285712,1030.9047361111113
M,48.0,1.714,93.5,1147.9632806637808,1158.2677830086577,1093.945625
M,21.0,1.625,68.6,1141.1686774891778,1157.4515714285712,951.5087864357866
M,18.0,1.665,52.4,1140.3474274891776,1156.315821428571,891.5159393939393
M,17.0,1.625,47.0,1140.3474274891776,1156.315821428571,867.5789642857143
M,19.0,1.721,82.2,1144.0766497113998,1159.1577023809523,1071.9039384920643
M,18.0,1.786,70.8,1139.9674274891777,1156.315821428571,1001.4209846681096
M,18.0,1.709,75.0,1139.724094155844,1156.315821428571,1032.066890873016
M,17.0,1.755,71.6,1139.9674274891777,1156.315821428571,1016.9483035714286
M,17.0,1.751,92.9,1146.6673044733045,1162.2619523809524,1109.52708946609
M,17.0,1.757,63.7,1140.3474274891776,1156.315821428571,919.0048373015874
M,17.0,1.663,49.5,1140.3474274891776,1156.315821428571,881.1166726190473
M,17.0,1.724,75.3,1139.724094155844,1156.315821428571,1034.4923760822512
M,18.0,1.772,70.8,1139.9674274891777,1156.315821428571,1001.4209846681096
M,17.0,1.728,65.1,1139.9486774891777,1156.315821428571,921.6949900793647
M,16.0,1.669,82.2,1142.3413163780665,1157.6057023809524,1078.6891655844163
M,16.0,1.778,76.1,1139.724094155844,1156.315821428571,1032.9204673520924
M,17.0,1.77,77.0,1139.724094155844,1156.315821428571,1033.0476816378068
M,16.0,1.731,71.2,1139.9674274891777,1156.315821428571,1012.4756428571428
M,16.0,1.661,65.6,1139.9486774891777,1156.315821428571,925.3385317460315
M,17.0,1.732,65.4,1139.9486774891777,1156.315821428571,928.4258769841267
M,17.0,1.711,56.4,1140.3474274891776,1156.315821428571,883.1584503968256
M,16.0,1.739,60.7,1140.3474274891776,1156.315821428571,906.3130149711401
M,17.0,1.698,71.4,1139.9674274891777,1156.315821428571,1014.8435972222223
M,16.0,1.633,58.7,1140.3474274891776,1156.315821428571,890.1663670634925
M,16.0,1.675,77.9,1139.724094155844,1156.315821428571,1036.477473665224
M,16.0,1.674,52.7,1140.3474274891776,1156.315821428571,889.3035465367961
M,17.0,1.766,67.2,1139.9486774891777,1156.315821428571,947.4963035714286
M,17.0,1.782,69.6,1139.9486774891777,1156.315821428571,999.6608973665222
M,17.0,1.726,62.3,1140.3474274891776,1156.315821428571,909.9826904761907
M,17.0,1.737,70.6,1139.9674274891777,1156.315821428571,1001.7331156204906
M,17.0,1.691,65.1,1139.9486774891777,1156.315821428571,921.6949900793647
M,18.0,1.664,75.3,1139.724094155844,1156.315821428571,1034.4923760822512
M,17.0,1.746,103.1,1155.0636576479076,1159.096857142857,1185.9490968614723
M,17.0,1.728,58.6,1140.3474274891776,1156.315821428571,890.6660337301593
M,18.0,1.703,61.5,1140.3474274891776,1156.315821428571,908.0842341269844
M,18.0,1.791,64.9,1139.9486774891777,1156.315821428571,919.7437956349207
M,18.0,1.725,65.4,1139.9486774891777,1156.315821428571,928.4258769841267
M,16.0,1.738,52.2,1140.3474274891776,1156.315821428571,891.7878560606058
M,16.0,1.744,63.1,1140.3474274891776,1156.315821428571,916.8503453907203
M,41.0,1.708,75.3,1134.459617965368,1153.9949437229434,1006.1725674603174
M,44.0,1.663,62.0,1134.4796179653679,1153.9949437229434,894.4915999278501
M,45.0,1.629,53.1,1134.4796179653679,1153.9949437229434,864.8741259018751
M,54.0,1.724,86.4,1139.8610306637806,1155.7272135642131,1074.5536547619051
M,56.0,1.753,74.6,1133.744617965368,1153.9949437229434,1001.0641249999998
M,48.0,1.719,77.0,1134.459617965368,1153.9949437229434,1003.4737380952383
M,19.0,1.833,65.3,1141.1686774891778,1157.4515714285712,923.3731805555553
M,24.0,1.861,95.4,1157.4426735209233,1165.430613095238,1114.9757619047623
M,38.0,1.79,90.4,1148.489494949495,1158.997991341991,1090.8890773809526
M,69.0,1.608,75.7,1134.459617965368,1158.5341937229432,999.0821309523807
M,68.0,1.658,71.2,1134.069617965368,1158.5341937229432,976.1064821428574
M,20.0,1.735,58.1,1141.5674274891776,1157.4515714285712,882.9536547619049
M,56.0,1.643,67.0,1134.080867965368,1153.9949437229434,929.5486865079368
M,42.0,1.758,88.8,1156.4888401875903,1157.0981580086577,1085.6143392857148
M,42.0,1.737,82.7,1137.436506854257,1155.1583246753244,1050.518382936508
M,48.0,1.656,65.1,1134.080867965368,1153.9949437229434,914.601521825397
M,36.0,1.648,83.1,1135.5659830447332,1154.9279675324674,1049.0202579365082
M,43.0,1.719,76.4,1134.459617965368,1153.9949437229434,1003.8213531746032
M,20.0,1.665,57.1,1141.5674274891776,1157.4515714285712,881.1701289682542
M,44.0,1.647,64.7,1134.080867965368,1153.9949437229434,908.2043690476191
M,31.0,1.676,67.2,1132.3503441558441,1153.017003246753,942.8733075396827
M,64.0,1.671,82.4,1137.120506854257,1159.6975746753244,1043.245964285714
M,36.0,1.719,76.2,1132.7290941558442,1153.017003246753,1007.425267857143
M,60.0,1.59,56.3,1134.4796179653679,1153.9949437229434,860.6148035714286
M,59.0,1.695,68.9,1134.080867965368,1153.9949437229434,950.9020019841265
M,69.0,1.584,72.3,1134.069617965368,1158.5341937229432,978.6774696969698
M,22.0,1.738,72.6,1141.1874274891777,1157.4515714285712,1016.5443273809522
M,19.0,1.704,60.6,1141.5674274891776,1157.4515714285712,904.15080952381
M,51.0,1.713,84.2,1136.5498401875902,1155.6608246753244,1061.0353273809524
M,24.0,1.825,92.0,1149.0093044733046,1162.173119047619,1097.4038214285715
M,47.0,1.68,87.7,1149.434006854257,1156.257213564213,1077.9071111111114
M,19.0,1.86,77.9,1140.5374274891776,1157.4515714285712,1034.9806403318908
M,22.0,1.827,75.4,1140.5374274891776,1157.4515714285712,1034.0855983044735
M,69.0,1.672,66.3,1133.9962846320348,1158.5341937229432,910.907146825397
M,61.0,1.576,65.9,1134.080867965368,1153.9949437229434,909.0096210317461
M,46.0,1.593,79.6,1137.5571735209237,1155.1611937229434,1032.9742976190482
M,53.0,1.582,63.9,1134.4796179653679,1153.9949437229434,907.8648373015874
M,18.0,1.753,65.6,1139.9486774891777,1156.315821428571,925.3385317460315
M,44.0,1.637,61.9,1134.4796179653679,1153.9949437229434,894.87284992785
M,18.0,1.756,65.2,1139.9486774891777,1156.315821428571,921.746704365079
M,19.0,1.61,69.6,1141.1686774891778,1157.4515714285712,1001.0217604617603
M,18.0,1.733,56.8,1140.3474274891776,1156.315821428571,887.678396825397
M,35.0,1.714,77.0,1132.7290941558442,1153.017003246753,1006.8397380952383
M,42.0,1.763,85.1,1135.5126973304475,1155.3013802308799,1065.968623015873
M,46.0,1.688,87.5,1145.2350068542569,1156.257213564213,1078.5983134920639
M,49.0,1.669,73.7,1133.744617965368,1153.9949437229434,985.2540277777781
M,51.0,1.663,79.7,1137.5571735209237,1155.1611937229434,1032.7222619047625
M,32.0,1.809,75.2,1132.7290941558442,1153.017003246753,1015.3483035714285
M,50.0,1.651,65.2,1134.080867965368,1153.9949437229434,914.2702301587301
M,36.0,1.641,64.4,1132.3503441558441,1153.017003246753,909.4481468253971
M,18.0,1.722,55.9,1140.3474274891776,1156.315821428571,883.9736825396827
M,20.0,1.634,57.3,1141.5674274891776,1157.4515714285712,881.2659623015876
M,19.0,1.779,51.9,1141.5674274891776,1157.4515714285712,882.3920009018757
M,17.0,1.615,57.9,1140.3474274891776,1156.315821428571,890.6269444444448
M,16.0,1.752,75.7,1139.724094155844,1156.315821428571,1034.6940189393938
M,38.0,1.845,90.3,1150.6387806637808,1158.997991341991,1090.8890773809526
M,19.0,1.684,55.7,1141.5674274891776,1157.4515714285712,875.0220634920634
M,19.0,1.793,72.5,1141.1874274891777,1157.4515714285712,1016.8183273809522
M,19.0,1.654,55.9,1141.5674274891776,1157.4515714285712,874.4047003968253
M,20.0,1.649,67.1,1141.1686774891778,1157.4515714285712,944.4187083333336
M,19.0,1.724,65.2,1141.1686774891778,1157.4515714285712,919.9773849206347
M,19.0,1.735,63.2,1141.5674274891776,1157.4515714285712,913.6365914224667
M,20.0,1.795,78.6,1140.5374274891776,1157.4515714285712,1045.6493616522373
M,20.0,1.75,63.2,1141.5674274891776,1157.4515714285712,913.6365914224667
M,19.0,1.739,55.6,1141.5674274891776,1157.4515714285712,873.7082916666666
M,17.0,1.699,54.1,1140.3474274891776,1156.315821428571,887.706111111111
M,16.0,1.749,66.7,1139.9486774891777,1156.315821428571,943.1271706349207
M,16.0,1.694,86.1,1144.3218401875902,1159.4910357142855,1093.8011626984132
M,17.0,1.794,89.2,1159.6813163780664,1161.1287857142854,1100.679623196249
M,16.0,1.722,64.8,1139.9486774891777,1156.315821428571,919.420367063492
M,27.0,1.828,108.0,1150.3647409812409,1153.160997294372,1188.0129081890336
M,35.0,1.77,83.7,1136.0393163780664,1154.9279675324674,1061.6181369047624
M,32.0,1.635,64.5,1132.3503441558441,1153.017003246753,912.6537936507938
M,31.0,1.801,84.5,1135.9793163780664,1155.8029675324674,1061.6909107142862
M,29.0,1.801,89.4,1153.3881973304474,1159.789884199134,1089.456029761905
M,33.0,1.708,86.0,1137.0438401875901,1156.1011897546894,1077.7355158730163
M,36.0,1.761,78.9,1133.0779830447332,1153.4070032467528,1030.4095238095238
M,29.0,1.731,79.8,1135.8266497113998,1153.9912532467529,1039.6731011904762
M,38.0,1.749,77.7,1134.459617965368,1153.9949437229434,1003.4387023809529
M,38.0,1.724,75.5,1134.459617965368,1153.9949437229434,1004.0483313492061
M,21.0,1.732,79.3,1141.784983044733,1158.2278214285711,1044.7863120490622
M,30.0,1.694,68.9,1132.3503441558441,1153.017003246753,966.0704841269842
M,24.0,1.736,79.9,1143.6349830447332,1158.0358214285711,1051.2451096681098
M,28.0,1.762,77.0,1132.7290941558442,1153.017003246753,1006.8397380952383
M,28.0,1.762,70.9,1132.3690941558443,1153.017003246753,993.6444940476191
M,25.0,1.798,79.6,1143.6349830447332,1158.0358214285711,1048.691978715729
M,25.0,1.757,69.7,1141.1686774891778,1157.4515714285712,1001.3342187950936
M,25.0,1.8,71.1,1141.1874274891777,1157.4515714285712,1007.6580918109665
M,35.0,1.674,79.2,1133.9766497114,1154.1832532467529,1025.2873749999997
M,35.0,1.819,80.7,1135.8266497113998,1153.3939199134197,1042.9492857142857
M,28.0,1.747,92.9,1142.9719235209234,1158.4190508658005,1096.0913273809526
M,34.0,1.764,72.1,1132.3690941558443,1153.017003246753,1008.9422321428569
M,37.0,1.764,80.8,1137.5571735209237,1154.32661038961,1041.2004444444447
M,35.0,1.622,68.6,1132.3503441558441,1153.017003246753,949.6032638888889
M,27.0,1.764,67.8,1132.3503441558441,1153.017003246753,943.1545257936509
M,37.0,1.758,80.5,1137.5571735209237,1154.32661038961,1041.6173313492066
M,32.0,1.677,67.2,1132.3503441558441,1153.017003246753,942.8733075396827
M,32.0,1.835,81.2,1135.8266497113998,1153.5239199134196,1042.5914226190473
M,28.0,1.711,73.5,1132.3690941558443,1153.017003246753,1011.6835218253967
M,35.0,1.695,87.0,1138.7455068542567,1156.1011897546894,1079.5026626984131
M,42.0,1.65,79.0,1134.8085068542568,1155.1611937229434,1022.125630952381
M,44.0,1.703,75.8,1134.459617965368,1153.9949437229434,1004.2367202380955
M,26.0,1.588,51.8,1132.7490941558442,1153.017003246753,883.9007855339104
M,28.0,1.683,50.4,1132.7490941558442,1153.017003246753,876.9469651875901
M,54.0,1.728,77.3,1134.459617965368,1153.9949437229434,1004.2292440476194
M,57.0,1.687,75.7,1134.459617965368,1153.9949437229434,1003.9828730158729
M,35.0,1.673,54.3,1132.7490941558442,1153.017003246753,886.965878968254
M,43.0,1.703,76.3,1134.459617965368,1153.9949437229434,1003.7466309523811
M,50.0,1.73,65.8,1134.080867965368,1153.9949437229434,909.2239662698413
M,17.0,1.668,55.2,1140.3474274891776,1156.315821428571,891.1798869047617
M,62.0,1.62,64.9,1134.080867965368,1153.9949437229434,910.6835178571429
M,66.0,1.656,69.6,1133.9962846320348,1158.5341937229432,970.4698302669552
M,62.0,1.635,74.1,1133.744617965368,1153.9949437229434,1003.3629583333329
M,51.0,1.674,56.9,1134.4796179653679,1153.9949437229434,868.7215773809526
M,37.0,1.773,72.1,1134.339617965368,1153.9949437229434,980.7362196969697
M,19.0,1.72,68.1,1141.1686774891778,1157.4515714285712,946.4675106421357
M,39.0,1.743,75.0,1134.459617965368,1153.9949437229434,1003.473746031746
M,17.0,1.614,51.2,1140.3474274891776,1156.315821428571,885.2172370129866
M,17.0,1.688,62.2,1140.3474274891776,1156.315821428571,909.8440238095241
M,31.0,1.713,73.2,1132.3690941558443,1153.017003246753,1010.9961646825395
M,17.0,1.628,49.2,1140.3474274891776,1156.315821428571,877.6709226190472
M,37.0,1.785,78.7,1134.459617965368,1153.9949437229434,1016.4072123015874
M,62.0,1.613,61.1,1134.4796179653679,1153.9949437229434,896.7088075396827
M,51.0,1.805,100.0,1155.5288759018758,1158.653241341991,1170.0422712842717
M,53.0,1.76,75.1,1134.459617965368,1153.9949437229434,1006.1118055555555
M,50.0,1.654,58.7,1134.4796179653679,1153.9949437229434,873.6146646825397
M,22.0,1.706,63.6,1141.5674274891776,1157.4515714285712,913.4953809523812
M,22.0,1.781,71.2,1141.1874274891777,1157.4515714285712,1012.0809543650793
M,22.0,1.701,77.9,1140.5374274891776,1157.4515714285712,1034.9806403318908
M,22.0,1.78,74.6,1140.8324274891777,1157.4515714285712,1030.9047361111113
M,22.0,1.738,68.2,1141.1686774891778,1157.4515714285712,946.5682606421359
M,19.0,1.648,55.4,1141.5674274891776,1157.4515714285712,875.0297678571428
M,19.0,1.73,68.0,1141.1686774891778,1157.4515714285712,946.5335324675328
M,44.0,1.637,78.1,1134.459617965368,1153.9949437229434,1012.1454642857145
M,16.0,1.644,74.0,1139.6124274891777,1156.315821428571,1027.375396825397
M,23.0,1.689,65.5,1141.1686774891778,1157.4515714285712,921.6576924603172
M,34.0,1.796,77.1,1132.7290941558442,1153.017003246753,1006.961404761905
M,25.0,1.76,69.9,1141.1686774891778,1157.4515714285712,1002.100665223665
M,22.0,1.734,62.5,1141.5674274891776,1157.4515714285712,912.9823194444448
M,22.0,1.75,70.2,1141.0474274891776,1157.4515714285712,999.2256017316015
M,49.0,1.703,55.8,1134.4796179653679,1153.9949437229434,862.8412738095237
M,19.0,1.66,53.0,1141.5674274891776,1157.4515714285712,886.1189989177487
M,22.0,1.803,84.4,1144.7976497113998,1160.0867023809524,1085.187676587302
M,22.0,1.645,70.2,1141.0474274891776,1157.4515714285712,999.2256017316015
M,16.0,1.76,66.1,1139.9486774891777,1156.315821428571,927.6098663419912
M,16.0,1.788,74.8,1139.724094155844,1156.315821428571,1030.7245694444448
M,21.0,1.716,76.1,1140.5374274891776,1157.4515714285712,1032.0148483044734
M,24.0,1.898,83.8,1144.7976497113998,1160.0867023809524,1084.972932539683
M,21.0,1.874,61.6,1141.5674274891776,1157.4515714285712,905.9518293650798
M,16.0,1.818,69.2,1139.9486774891777,1156.315821428571,985.204921356421
M,40.0,1.72,71.6,1134.339617965368,1153.9949437229434,979.4112851731603
M,17.0,1.71,54.1,1140.3474274891776,1156.315821428571,887.706111111111
M,17.0,1.767,73.8,1139.6124274891777,1156.315821428571,1023.3850079365081
M,19.0,1.707,55.7,1141.5674274891776,1157.4515714285712,875.0220634920634
M,23.0,1.75,58.7,1141.5674274891776,1157.4515714285712,885.3622857142861
M,18.0,1.696,76.6,1139.724094155844,1156.315821428571,1031.90901497114
M,34.0,1.659,66.5,1132.3503441558441,1153.017003246753,929.9959814213563
M,18.0,1.772,75.6,1139.724094155844,1156.315821428571,1034.4580268759019
M,18.0,1.779,72.8,1139.9674274891777,1156.315821428571,1017.249863095238
M,28.0,1.733,52.9,1132.7490941558442,1153.017003246753,886.3280275974023
M,38.0,1.681,75.8,1134.459617965368,1153.9949437229434,1004.2367202380955
M,17.0,1.625,63.3,1140.3474274891776,1156.315821428571,915.612643009768
M,22.0,1.701,73.9,1140.8324274891777,1157.4515714285712,1026.007799603175
M,19.0,1.798,88.7,1161.8633163780664,1161.4592579365076,1094.2548333333336
M,39.0,1.644,68.2,1134.080867965368,1153.9949437229434,932.3500238095237
M,16.0,1.729,53.8,1140.3474274891776,1156.315821428571,886.3283730158728
M,25.0,1.788,73.3,1141.1874274891777,1157.4515714285712,1020.228001984127
M,19.0,1.756,84.5,1144.7976497113998,1160.0867023809524,1085.227676587302
M,16.0,1.719,81.3,1141.8996497114,1156.2289880952378,1064.3166850649352
M,25.0,1.75,65.5,1141.1686774891778,1157.4515714285712,921.6576924603172
M,26.0,1.761,66.1,1132.3503441558441,1153.017003246753,922.5919199134197
M,63.0,1.576,58.4,1134.4796179653679,1158.5341937229432,878.7305297619048
M,32.0,1.791,80.4,1135.8266497113998,1153.3939199134197,1042.9460357142855
M,66.0,1.602,81.3,1137.5571735209237,1158.99586038961,1037.0008035714286
M,16.0,1.645,73.1,1139.9674274891777,1156.315821428571,1018.9412936507937
M,17.0,1.765,59.4,1140.3474274891776,1156.315821428571,896.4924484126989
M,17.0,1.676,55.0,1140.3474274891776,1156.315821428571,890.7712896825395
M,17.0,1.723,77.4,1139.724094155844,1156.315821428571,1035.4587335858587
M,16.0,1.717,70.9,1139.9674274891777,1156.315821428571,1001.4593180014429
M,18.0,1.819,76.1,1139.724094155844,1156.315821428571,1032.9204673520924
M,18.0,1.638,88.1,1157.1088163780664,1160.6300357142854,1094.7137559523817
M,19.0,1.636,57.7,1141.5674274891776,1157.4515714285712,883.000880952381
M,17.0,1.717,70.2,1139.8274274891776,1156.315821428571,1003.0001731601728
M,16.0,1.748,53.7,1140.3474274891776,1156.315821428571,886.0730396825394
M,17.0,1.82,75.0,1139.724094155844,1156.315821428571,1032.066890873016
M,17.0,1.837,65.7,1139.9486774891777,1156.315821428571,922.0288650793648
M,17.0,1.728,61.3,1140.3474274891776,1156.315821428571,908.573162698413
M,16.0,1.714,56.6,1140.3474274891776,1156.315821428571,884.5645218253972
M,24.0,1.745,70.7,1141.1874274891777,1157.4515714285712,1002.4320898268398
M,16.0,1.69,53.3,1140.3474274891776,1156.315821428571,887.0437619047616
M,57.0,1.659,62.7,1134.4796179653679,1153.9949437229434,904.85365552503
M,47.0,1.752,78.0,1134.459617965368,1153.9949437229434,998.5093432539687
M,44.0,1.72,82.9,1136.136506854257,1155.1583246753244,1051.0366388888888
M,59.0,1.571,60.5,1134.4796179653679,1153.9949437229434,896.9016527777778
M,66.0,1.598,69.0,1133.9962846320348,1158.5341937229432,949.7934761904759
M,22.0,1.703,70.1,1141.1686774891778,1157.4515714285712,1000.9019628427127
M,59.0,1.664,53.9,1134.4796179653679,1153.9949437229434,867.6215654761895
M,45.0,1.709,58.2,1134.4796179653679,1153.9949437229434,870.966724206349
M,35.0,1.692,62.7,1132.7490941558442,1153.017003246753,906.1740702075705
M,34.0,1.625,56.1,1132.7490941558442,1153.017003246753,865.2400257936508
M,37.0,1.683,57.6,1134.4796179653679,1153.9949437229434,870.8649384920635
M,33.0,1.726,99.5,1151.6937687590187,1160.4183008658006,1140.3145025252531
M,50.0,1.589,57.9,1134.4796179653679,1153.9949437229434,870.7430337301587
M,26.0,1.646,60.9,1132.7490941558442,1153.017003246753,897.2335019841273
M,20.0,1.75,69.1,1141.1686774891778,1157.4515714285712,971.0800602453105
M,19.0,1.75,63.2,1141.5674274891776,1157.4515714285712,913.6365914224667
M,18.0,1.69,58.6,1140.3474274891776,1156.315821428571,890.6660337301593
M,20.0,1.725,83.0,1143.3743163780664,1159.2117023809524,1078.0653908730167
M,19.0,1.786,90.1,1154.5723044733045,1164.008952380952,1094.2058392857148
M,44.0,1.643,68.1,1134.080867965368,1153.9949437229434,930.7424126984126
M,16.0,1.715,61.9,1140.3474274891776,1156.315821428571,907.9606984126989
M,16.0,1.775,62.2,1140.3474274891776,1156.315821428571,909.8440238095241
M,17.0,1.683,63.5,1140.3474274891776,1156.315821428571,912.9009702380955
M,48.0,1.649,71.5,1134.339617965368,1153.9949437229434,979.6435470779222
