gender,age,height,weight,bust_circumference,waist_circumference,hip_circumference
M,17.0,1.715,58.4,1140.3474274891776,1156.315821428571,890.5830337301592
M,21.0,1.7,56.8,1141.5674274891776,1157.4515714285712,879.2733551587304
M,19.0,1.713,65.5,1141.1686774891778,1157.4515714285712,921.6576924603172
M,20.0,1.7,62.3,1141.5674274891776,1157.4515714285712,909.1853888888894
M,21.0,1.778,100.8,1157.9533163780663,1163.9112857142857,1172.3606760461764
M,45.0,1.56,48.3,1134.4796179653679,1153.9949437229434,846.2158273809521
M,24.0,1.725,73.7,1140.8324274891777,1157.4515714285712,1022.0609126984128
M,35.0,1.723,87.8,1148.1451497113997,1156.6311897546893,1076.2071289682542
M,23.0,1.73,71.1,1141.1874274891777,1157.4515714285712,1007.6580918109665
M,22.0,1.679,62.3,1141.5674274891776,1157.4515714285712,909.1853888888894
M,24.0,1.715,60.3,1141.5674274891776,1157.4515714285712,907.8762440476196
M,24.0,1.73,71.7,1141.1874274891777,1157.4515714285712,1014.1256984126983
M,46.0,1.68,76.1,1134.459617965368,1153.9949437229434,1003.6589642857144
M,20.0,1.693,58.7,1141.5674274891776,1157.4515714285712,885.3622857142861
M,16.0,1.763,87.1,1144.8631497113997,1159.4910357142855,1093.8609206349213
M,37.0,1.711,71.4,1134.339617965368,1153.9949437229434,978.080398809524
M,26.0,1.754,65.7,1132.3503441558441,1153.017003246753,918.9919027777776
M,26.0,1.773,77.2,1132.7290941558442,1153.017003246753,1007.5742380952382
M,19.0,1.694,65.5,1141.1686774891778,1157.4515714285712,921.6576924603172
M,29.0,1.627,74.0,1132.0140941558443,1153.017003246753,1012.5339801587302
M,26.0,1.746,72.0,1132.3690941558443,1153.017003246753,1009.4143035714283
M,21.0,1.806,74.5,1140.8324274891777,1157.4515714285712,1031.1291408730162
M,19.0,1.682,61.3,1141.5674274891776,1157.4515714285712,906.562055555556
M,19.0,1.706,75.2,1140.5374274891776,1157.4515714285712,1034.3238760822512
M,35.0,1.678,72.5,1132.3690941558443,1153.017003246753,1010.7153630952379
M,33.0,1.78,83.7,1136.0393163780664,1154.9279675324674,1061.6181369047624
M,36.0,1.69,75.3,1132.7290941558442,1153.017003246753,1015.3483035714285
M,34.0,1.784,98.5,1151.6937687590187,1160.5883008658006,1106.3663437950943
M,34.0,1.799,82.9,1135.5659830447332,1154.727134199134,1048.1837936507939
M,31.0,1.69,66.4,1132.3503441558441,1153.017003246753,926.7798683261183
M,31.0,1.688,69.5,1132.3503441558441,1153.017003246753,993.0486011904765
M,30.0,1.729,83.8,1135.9793163780664,1155.8029675324674,1061.3229702380956
M,38.0,1.721,72.5,1134.339617965368,1153.9949437229434,979.2490708874459
M,45.0,1.684,77.3,1134.459617965368,1153.9949437229434,1004.2292440476194
M,19.0,1.811,79.3,1141.784983044733,1158.2278214285711,1044.7863120490622
M,19.0,1.675,64.9,1141.1686774891778,1157.4515714285712,916.6468988095238
M,19.0,1.675,60.0,1141.5674274891776,1157.4515714285712,897.915025793651
F,24.0,1.6,46.3,1141.5674274891776,1157.4515714285712,861.3838928571428
F,21.0,1.616,83.0,1143.3743163780664,1159.2117023809524,1078.0653908730167
F,62.0,1.611,60.6,1134.4796179653679,1153.9949437229434,896.4535337301588
F,19.0,1.614,57.6,1141.5674274891776,1157.4515714285712,883.2758809523812
F,19.0,1.56,53.5,1141.5674274891776,1157.4515714285712,885.9613730158728
F,17.0,1.665,57.7,1140.3474274891776,1156.315821428571,890.6615277777781
F,21.0,1.675,68.1,1141.1686774891778,1157.4515714285712,946.4675106421357
F,19.0,1.604,66.3,1141.1686774891778,1157.4515714285712,926.4424397546899
F,19.0,1.573,55.8,1141.5674274891776,1157.4515714285712,876.131728174603
F,19.0,1.54,59.4,1141.5674274891776,1157.4515714285712,892.4287103174605
F,22.0,1.567,55.7,1141.5674274891776,1157.4515714285712,875.0220634920634
F,23.0,1.617,52.9,1141.5674274891776,1157.4515714285712,886.2117489177487
F,19.0,1.566,63.6,1141.5674274891776,1157.4515714285712,913.4953809523812
F,18.0,1.603,59.8,1140.3474274891776,1156.315821428571,899.1171269841274
F,18.0,1.531,43.8,1140.3474274891776,1156.315821428571,857.8686607142861
F,17.0,1.694,68.7,1139.9486774891777,1156.315821428571,966.4725027056277
F,17.0,1.605,49.4,1140.3474274891776,1156.315821428571,881.1166726190473
F,17.0,1.58,49.8,1140.3474274891776,1156.315821428571,884.1781249999999
F,17.0,1.572,53.3,1140.3474274891776,1156.315821428571,887.0437619047616
F,16.0,1.591,57.0,1140.3474274891776,1156.315821428571,889.701420634921
F,16.0,1.61,51.5,1140.3474274891776,1156.315821428571,888.2091616161614
F,16.0,1.568,56.1,1140.3474274891776,1156.315821428571,883.5203253968257
F,16.0,1.649,52.6,1140.3474274891776,1156.315821428571,889.6018798701297
F,17.0,1.6,52.3,1140.3474274891776,1156.315821428571,892.0803560606058
F,17.0,1.55,44.1,1140.3474274891776,1156.315821428571,858.1253273809526
F,17.0,1.556,56.9,1140.3474274891776,1156.315821428571,888.8490873015877
F,16.0,1.6,74.1,1139.6124274891777,1156.315821428571,1028.5654801587305
F,18.0,1.532,50.1,1140.3474274891776,1156.315821428571,884.0311596320346
F,18.0,1.627,53.7,1140.3474274891776,1156.315821428571,886.0730396825394
F,16.0,1.496,40.9,1140.3474274891776,1156.315821428571,857.3363571428573
F,16.0,1.693,64.6,1139.9486774891777,1156.315821428571,918.5410873015873
F,56.0,1.56,65.8,1134.080867965368,1153.9949437229434,909.2239662698413
F,53.0,1.499,61.8,1134.4796179653679,1153.9949437229434,894.2471594516595
F,56.0,1.579,54.1,1134.4796179653679,1153.9949437229434,867.6127499999991
F,52.0,1.573,63.7,1134.4796179653679,1153.9949437229434,910.9478908730158
F,49.0,1.518,48.2,1134.4796179653679,1153.9949437229434,846.8246726190472
F,37.0,1.592,71.8,1134.339617965368,1153.9949437229434,977.1256125541126
F,57.0,1.528,60.7,1134.4796179653679,1153.9949437229434,896.026152777778
F,54.0,1.549,55.8,1134.4796179653679,1153.9949437229434,862.8412738095237
F,32.0,1.576,62.3,1132.7490941558442,1153.017003246753,898.4886594516597
F,69.0,1.416,49.5,1134.4796179653679,1158.5341937229432,843.4675555555554
F,57.0,1.619,54.7,1134.4796179653679,1153.9949437229434,869.147853174602
F,42.0,1.612,68.1,1134.080867965368,1153.9949437229434,930.7424126984126
F,17.0,1.64,59.5,1140.3474274891776,1156.315821428571,896.4924484126989
F,27.0,1.602,59.6,1132.7490941558442,1153.017003246753,883.6621865079364
F,65.0,1.508,58.7,1134.4796179653679,1158.5341937229432,878.338886904762
F,37.0,1.522,52.9,1134.4796179653679,1153.9949437229434,864.9267449494943
F,63.0,1.538,61.6,1134.4796179653679,1158.5341937229432,895.849890873016
F,41.0,1.562,69.5,1134.080867965368,1153.9949437229434,973.2642588383837
F,54.0,1.542,52.9,1134.4796179653679,1153.9949437229434,864.9267449494943
F,62.0,1.394,59.2,1134.4796179653679,1153.9949437229434,878.5190555555557
F,18.0,1.609,63.9,1140.3474274891776,1156.315821428571,917.2196170634924
F,21.0,1.647,53.3,1141.5674274891776,1157.4515714285712,885.875595238095
F,63.0,1.516,61.1,1134.4796179653679,1158.5341937229432,897.8256111111109
F,28.0,1.618,55.5,1132.7490941558442,1153.017003246753,867.6165535714285
F,58.0,1.48,57.2,1134.4796179653679,1153.9949437229434,869.3512162698414
F,44.0,1.497,53.1,1134.4796179653679,1153.9949437229434,864.8741259018751
F,40.0,1.509,66.9,1134.080867965368,1153.9949437229434,926.495922619048
F,47.0,1.635,57.2,1134.4796179653679,1153.9949437229434,869.3512162698414
F,52.0,1.505,50.1,1134.4796179653679,1153.9949437229434,843.209308441558
F,44.0,1.535,66.1,1134.080867965368,1153.9949437229434,909.4022876984128
F,67.0,1.567,62.3,1134.4796179653679,1158.5341937229432,896.6288023088022
F,64.0,1.581,60.5,1134.4796179653679,1158.5341937229432,898.2017896825396
F,18.0,1.655,51.1,1140.3474274891776,1156.315821428571,885.1791536796533
F,67.0,1.492,50.9,1134.4796179653679,1158.5341937229432,852.3092139249635
F,47.0,1.562,60.4,1134.4796179653679,1153.9949437229434,894.1355396825397
F,40.0,1.566,58.6,1134.4796179653679,1153.9949437229434,874.3166646825398
F,63.0,1.463,54.5,1134.4796179653679,1158.5341937229432,869.0187103174593
F,37.0,1.569,57.9,1134.4796179653679,1153.9949437229434,870.7430337301587
F,19.0,1.635,52.5,1141.5674274891776,1157.4515714285712,889.9229036796537
F,18.0,1.505,46.7,1140.3474274891776,1156.315821428571,867.5499642857143
F,48.0,1.516,59.6,1134.4796179653679,1153.9949437229434,877.3969722222223
F,21.0,1.6,56.5,1141.5674274891776,1157.4515714285712,874.7672420634922
F,68.0,1.567,62.2,1134.4796179653679,1158.5341937229432,896.3333261183259
F,18.0,1.638,46.3,1140.3474274891776,1156.315821428571,866.4862976190475
F,34.0,1.591,60.9,1132.7490941558442,1153.017003246753,897.2335019841273
F,34.0,1.552,50.4,1132.7490941558442,1153.017003246753,876.9469651875901
F,33.0,1.537,41.7,1132.7490941558442,1153.017003246753,850.8724365079368
F,45.0,1.531,48.9,1134.4796179653679,1153.9949437229434,844.1635773809519
F,47.0,1.585,65.7,1134.080867965368,1153.9949437229434,911.9679940476192
F,58.0,1.525,64.8,1134.080867965368,1153.9949437229434,910.0271726190477
F,66.0,1.517,48.8,1134.4796179653679,1158.5341937229432,843.5629186507931
F,38.0,1.58,87.7,1149.434006854257,1156.257213564213,1077.9071111111114
F,39.0,1.635,52.8,1134.4796179653679,1153.9949437229434,865.2973997113991
F,23.0,1.625,55.1,1141.5674274891776,1157.4515714285712,889.1650753968253
F,21.0,1.63,51.2,1141.5674274891776,1157.4515714285712,881.9352786796534
F,54.0,1.669,59.4,1134.4796179653679,1153.9949437229434,877.6815555555556
F,59.0,1.521,66.0,1134.080867965368,1153.9949437229434,909.0037876984128
F,18.0,1.617,61.1,1140.3474274891776,1156.315821428571,905.4603840187593
F,18.0,1.659,50.3,1140.3474274891776,1156.315821428571,884.7330762987012
F,53.0,1.541,57.0,1134.4796179653679,1153.9949437229434,869.2499107142858
F,58.0,1.568,63.9,1134.4796179653679,1153.9949437229434,907.8648373015874
F,24.0,1.581,66.8,1141.1686774891778,1157.4515714285712,942.936783730159
F,18.0,1.63,51.5,1140.3474274891776,1156.315821428571,888.2091616161614
F,19.0,1.65,51.8,1141.5674274891776,1157.4515714285712,883.5634175685425
F,19.0,1.594,68.8,1141.1686774891778,1157.4515714285712,963.5219312770565
F,21.0,1.506,45.4,1141.5674274891776,1157.4515714285712,854.5403273809528
F,22.0,1.547,53.9,1141.5674274891776,1157.4515714285712,886.2225277777777
F,23.0,1.665,57.6,1141.5674274891776,1157.4515714285712,883.2758809523812
F,51.0,1.49,47.0,1134.4796179653679,1153.9949437229434,847.2368333333334
F,21.0,1.589,47.6,1141.5674274891776,1157.4515714285712,867.2796666666666
F,19.0,1.566,49.1,1141.5674274891776,1157.4515714285712,872.1473035714284
F,33.0,1.652,63.6,1132.7490941558442,1153.017003246753,909.334896825397
F,16.0,1.571,37.2,1140.3474274891776,1156.315821428571,857.2950238095241
F,56.0,1.63,65.2,1134.080867965368,1153.9949437229434,914.2702301587301
F,16.0,1.636,54.8,1140.3474274891776,1156.315821428571,890.2532896825395
F,19.0,1.59,66.8,1141.1686774891778,1157.4515714285712,942.936783730159
F,25.0,1.624,52.7,1141.5674274891776,1157.4515714285712,888.3385465367962
F,34.0,1.61,53.2,1132.7490941558442,1153.017003246753,884.7511834415583
F,37.0,1.575,55.6,1134.4796179653679,1153.9949437229434,863.2310099206347
F,16.0,1.528,58.0,1140.3474274891776,1156.315821428571,890.7082539682543
F,16.0,1.539,57.5,1140.3474274891776,1156.315821428571,890.8041468253972
F,16.0,1.666,49.5,1140.3474274891776,1156.315821428571,881.1166726190473
F,16.0,1.621,62.0,1140.3474274891776,1156.315821428571,907.1023928571432
F,16.0,1.598,49.1,1140.3474274891776,1156.315821428571,876.3610654761902
F,16.0,1.624,55.5,1140.3474274891776,1156.315821428571,882.3369880952383
F,39.0,1.623,54.9,1134.4796179653679,1153.9949437229434,872.8829186507928
F,16.0,1.555,56.5,1140.3474274891776,1156.315821428571,883.6430337301589
F,34.0,1.594,62.4,1132.7490941558442,1153.017003246753,900.4308380230883
F,39.0,1.588,53.1,1134.4796179653679,1153.9949437229434,864.8741259018751
F,34.0,1.612,54.2,1132.7490941558442,1153.017003246753,887.1583789682539
F,31.0,1.7,71.3,1132.3690941558443,1153.017003246753,1006.5187976190477
F,27.0,1.613,47.3,1132.7490941558442,1153.017003246753,863.3940436507937
F,39.0,1.673,71.7,1134.339617965368,1153.9949437229434,979.1014042207793
F,34.0,1.646,79.1,1133.0779830447332,1154.1832532467529,1026.1073690476187
F,39.0,1.557,49.7,1134.4796179653679,1153.9949437229434,843.3664404761902
F,30.0,1.565,66.5,1132.3503441558441,1153.017003246753,929.9959814213563
F,17.0,1.579,53.8,1140.3474274891776,1156.315821428571,886.3283730158728
F,38.0,1.606,54.7,1134.4796179653679,1153.9949437229434,869.147853174602
F,40.0,1.515,52.9,1134.4796179653679,1153.9949437229434,864.9267449494943
F,17.0,1.632,62.2,1140.3474274891776,1156.315821428571,909.8440238095241
F,26.0,1.604,59.7,1132.7490941558442,1153.017003246753,883.9211865079365
F,17.0,1.618,51.6,1140.3474274891776,1156.315821428571,887.7891616161614
F,25.0,1.642,58.3,1141.5674274891776,1157.4515714285712,884.5788214285718
F,40.0,1.646,59.5,1134.4796179653679,1153.9949437229434,877.7165555555557
F,35.0,1.594,51.4,1132.7490941558442,1153.017003246753,882.0077736291485
F,17.0,1.57,60.0,1140.3474274891776,1156.315821428571,902.278531746032
F,30.0,1.554,42.1,1132.7490941558442,1153.017003246753,851.258061507937
F,27.0,1.564,49.7,1132.7490941558442,1153.017003246753,874.0750734126982
F,25.0,1.568,41.4,1141.5674274891776,1157.4515714285712,853.626773809524
F,37.0,1.477,61.1,1134.4796179653679,1153.9949437229434,896.7088075396827
F,39.0,1.57,51.3,1134.4796179653679,1153.9949437229434,848.9364116161613
F,25.0,1.699,57.5,1141.5674274891776,1157.4515714285712,882.4952559523813
F,22.0,1.696,61.8,1141.5674274891776,1157.4515714285712,905.9218174603179
F,21.0,1.574,61.2,1141.5674274891776,1157.4515714285712,907.0728472222227
F,26.0,1.57,61.6,1132.7490941558442,1153.017003246753,896.4254920634925
F,29.0,1.582,48.3,1132.7490941558442,1153.017003246753,868.722109126984
F,29.0,1.567,48.9,1132.7490941558442,1153.017003246753,868.3508710317459
F,26.0,1.585,57.3,1132.7490941558442,1153.017003246753,872.9342043650795
F,26.0,1.62,56.2,1132.7490941558442,1153.017003246753,865.0081507936509
F,31.0,1.545,45.7,1132.7490941558442,1153.017003246753,853.0387400793654
F,32.0,1.555,65.5,1132.3503441558441,1153.017003246753,920.8376884920633
F,60.0,1.58,74.0,1133.744617965368,1153.9949437229434,997.8182123015872
F,25.0,1.612,49.8,1141.5674274891776,1157.4515714285712,880.7725178571428
F,31.0,1.57,51.5,1132.7490941558442,1153.017003246753,885.7038569624821
F,61.0,1.534,74.5,1133.744617965368,1153.9949437229434,1001.2804940476187
F,53.0,1.58,60.5,1134.4796179653679,1153.9949437229434,896.9016527777778
F,49.0,1.666,65.1,1134.080867965368,1153.9949437229434,914.601521825397
F,19.0,1.558,57.5,1141.5674274891776,1157.4515714285712,882.4952559523813
F,63.0,1.558,56.8,1134.4796179653679,1158.5341937229432,870.6378670634922
F,51.0,1.519,57.3,1134.4796179653679,1153.9949437229434,869.3512162698414
F,47.0,1.477,70.1,1134.080867965368,1153.9949437229434,970.9616596320345
F,61.0,1.554,58.5,1134.4796179653679,1153.9949437229434,874.3166646825398
F,51.0,1.506,54.1,1134.4796179653679,1153.9949437229434,867.6127499999991
F,52.0,1.56,62.1,1134.4796179653679,1153.9949437229434,893.8152606421355
F,55.0,1.458,52.9,1134.4796179653679,1153.9949437229434,864.9267449494943
F,64.0,1.497,62.1,1134.4796179653679,1158.5341937229432,895.0730364357863
F,23.0,1.598,55.2,1141.5674274891776,1157.4515714285712,889.7339226190473
F,45.0,1.575,65.1,1134.080867965368,1153.9949437229434,914.601521825397
F,34.0,1.535,59.8,1132.7490941558442,1153.017003246753,883.6436865079365
F,16.0,1.685,62.7,1140.3474274891776,1156.315821428571,914.3168115079367
F,54.0,1.554,54.6,1134.4796179653679,1153.9949437229434,868.5431448412688
F,44.0,1.552,56.4,1134.4796179653679,1153.9949437229434,861.4595178571429
F,49.0,1.66,74.4,1133.744617965368,1153.9949437229434,1002.3837678571426
F,21.0,1.642,55.9,1141.5674274891776,1157.4515714285712,874.4047003968253
F,33.0,1.612,62.2,1132.7490941558442,1153.017003246753,898.2398499278504
F,30.0,1.529,67.6,1132.3503441558441,1153.017003246753,942.3313452380954
F,35.0,1.56,51.5,1132.7490941558442,1153.017003246753,885.7038569624821
F,34.0,1.582,58.4,1132.7490941558442,1153.017003246753,878.6182599206351
F,21.0,1.574,52.3,1141.5674274891776,1157.4515714285712,891.1391060606059
F,19.0,1.488,50.9,1141.5674274891776,1157.4515714285712,882.0515968614716
F,21.0,1.606,59.2,1141.5674274891776,1157.4515714285712,893.8870317460319
F,37.0,1.659,64.3,1134.080867965368,1153.9949437229434,904.4319206349209
F,37.0,1.567,63.6,1134.4796179653679,1153.9949437229434,909.7782837301586
F,19.0,1.586,58.2,1141.5674274891776,1157.4515714285712,883.2683214285717
F,30.0,1.572,47.1,1132.7490941558442,1153.017003246753,859.4224365079365
F,18.0,1.546,51.6,1140.3474274891776,1156.315821428571,887.7891616161614
F,28.0,1.626,58.1,1132.7490941558442,1153.017003246753,875.1682182539682
F,16.0,1.543,65.5,1139.9486774891777,1156.315821428571,926.1678412698409
F,21.0,1.63,54.6,1141.5674274891776,1157.4515714285712,888.5261587301585
F,20.0,1.606,69.6,1141.1686774891778,1157.4515714285712,1001.0217604617603
F,16.0,1.613,56.9,1140.3474274891776,1156.315821428571,888.8490873015877
F,20.0,1.579,53.3,1141.5674274891776,1157.4515714285712,885.875595238095
F,21.0,1.67,53.7,1141.5674274891776,1157.4515714285712,885.3544563492063
F,18.0,1.63,66.4,1139.9486774891777,1156.315821428571,931.298001262626
F,16.0,1.582,52.2,1140.3474274891776,1156.315821428571,891.7878560606058
F,16.0,1.592,54.2,1140.3474274891776,1156.315821428571,887.706111111111
F,17.0,1.602,83.2,1142.1123163780665,1157.6597023809522,1084.8381417748924
F,27.0,1.676,71.1,1132.3690941558443,1153.017003246753,999.606619047619
F,18.0,1.62,55.0,1140.3474274891776,1156.315821428571,890.7712896825395
F,19.0,1.63,56.3,1141.5674274891776,1157.4515714285712,873.8250158730161
F,17.0,1.563,50.7,1140.3474274891776,1156.315821428571,885.4092635281381
F,17.0,1.494,52.6,1140.3474274891776,1156.315821428571,889.6018798701297
F,19.0,1.528,51.9,1141.5674274891776,1157.4515714285712,882.3920009018757
F,18.0,1.548,45.9,1140.3474274891776,1156.315821428571,862.2887380952384
F,17.0,1.615,60.5,1140.3474274891776,1156.315821428571,908.5948423520924
F,17.0,1.539,44.3,1140.3474274891776,1156.315821428571,857.988660714286
F,17.0,1.584,59.0,1140.3474274891776,1156.315821428571,895.3572936507942
F,17.0,1.656,50.6,1140.3474274891776,1156.315821428571,886.2635968614716
F,20.0,1.644,56.3,1141.5674274891776,1157.4515714285712,873.8250158730161
F,38.0,1.554,47.9,1134.4796179653679,1153.9949437229434,846.6598809523806
F,41.0,1.494,49.8,1134.4796179653679,1153.9949437229434,842.828595238095
F,55.0,1.537,55.6,1134.4796179653679,1153.9949437229434,863.2310099206347
F,39.0,1.53,72.7,1134.339617965368,1153.9949437229434,979.3777137445887
F,60.0,1.547,66.6,1134.080867965368,1153.9949437229434,919.6567043650793
F,16.0,1.603,64.5,1139.9486774891777,1156.315821428571,918.7785277777778
F,16.0,1.616,60.3,1140.3474274891776,1156.315821428571,910.6564781746033
F,18.0,1.505,54.8,1140.3474274891776,1156.315821428571,890.2532896825395
F,16.0,1.619,53.1,1140.3474274891776,1156.315821428571,886.1481774891772
F,16.0,1.576,63.8,1140.3474274891776,1156.315821428571,916.7431289682543
F,16.0,1.554,47.1,1140.3474274891776,1156.315821428571,867.8164642857143
F,17.0,1.55,52.3,1140.3474274891776,1156.315821428571,892.0803560606058
F,17.0,1.526,53.5,1140.3474274891776,1156.315821428571,886.7295396825394
F,17.0,1.629,58.9,1140.3474274891776,1156.315821428571,894.4111269841275
F,56.0,1.537,56.3,1134.4796179653679,1153.9949437229434,860.6148035714286
F,16.0,1.583,52.3,1140.3474274891776,1156.315821428571,892.0803560606058
F,18.0,1.645,74.3,1139.6124274891777,1156.315821428571,1028.7789980158732
F,17.0,1.617,66.4,1139.9486774891777,1156.315821428571,931.298001262626
F,53.0,1.553,67.0,1134.080867965368,1153.9949437229434,929.5486865079368
F,56.0,1.572,46.9,1134.4796179653679,1153.9949437229434,847.2368333333334
F,19.0,1.508,52.0,1141.5674274891776,1157.4515714285712,882.2723759018756
F,64.0,1.534,63.1,1134.4796179653679,1158.5341937229432,903.7144392135638
F,59.0,1.578,61.6,1134.4796179653679,1153.9949437229434,894.5251984126984
F,33.0,1.48,47.3,1132.7490941558442,1153.017003246753,863.3940436507937
F,58.0,1.529,60.2,1134.4796179653679,1153.9949437229434,875.2175436507938
F,65.0,1.593,56.2,1134.4796179653679,1158.5341937229432,862.8554623015873
F,66.0,1.515,46.4,1134.4796179653679,1158.5341937229432,844.1410436507934
F,59.0,1.451,59.1,1134.4796179653679,1153.9949437229434,877.8484305555556
F,56.0,1.529,60.2,1134.4796179653679,1153.9949437229434,875.2175436507938
F,57.0,1.52,55.9,1134.4796179653679,1153.9949437229434,861.4359642857142
F,43.0,1.605,55.8,1134.4796179653679,1153.9949437229434,862.8412738095237
F,19.0,1.598,48.3,1141.5674274891776,1157.4515714285712,872.7250416666665
F,21.0,1.569,57.5,1141.5674274891776,1157.4515714285712,882.4952559523813
F,36.0,1.576,51.1,1132.7490941558442,1153.017003246753,878.728221139971
F,49.0,1.518,66.2,1134.080867965368,1153.9949437229434,909.1405615079365
F,34.0,1.522,54.4,1132.7490941558442,1153.017003246753,887.2224265873015
F,19.0,1.594,48.6,1141.5674274891776,1157.4515714285712,872.3636369047616
F,22.0,1.63,52.3,1141.5674274891776,1157.4515714285712,891.1391060606059
F,49.0,1.552,49.2,1134.4796179653679,1153.9949437229434,844.2056726190473
F,18.0,1.514,55.8,1140.3474274891776,1156.315821428571,885.1869007936508
F,52.0,1.518,57.5,1134.4796179653679,1153.9949437229434,870.0784980158732
F,18.0,1.577,53.1,1140.3474274891776,1156.315821428571,886.1481774891772
F,52.0,1.59,58.5,1134.4796179653679,1153.9949437229434,874.3166646825398
F,42.0,1.568,52.7,1134.4796179653679,1153.9949437229434,865.452399711399
F,16.0,1.678,58.4,1140.3474274891776,1156.315821428571,890.5830337301592
F,17.0,1.412,44.9,1140.3474274891776,1156.315821428571,858.7173273809527
F,38.0,1.596,68.3,1134.080867965368,1153.9949437229434,932.636357142857
F,35.0,1.624,60.1,1132.7490941558442,1153.017003246753,881.2759821428573
F,48.0,1.55,49.5,1134.4796179653679,1153.9949437229434,843.9489523809523
F,40.0,1.505,48.6,1134.4796179653679,1153.9949437229434,844.1734107142853
F,19.0,1.6,55.2,1141.5674274891776,1157.4515714285712,889.7339226190473
F,32.0,1.577,45.1,1132.7490941558442,1153.017003246753,852.0495734126988
F,40.0,1.553,47.6,1134.4796179653679,1153.9949437229434,846.8282738095238
F,38.0,1.568,50.4,1134.4796179653679,1153.9949437229434,844.3591695526692
F,21.0,1.58,56.7,1141.5674274891776,1157.4515714285712,878.0277301587306
F,23.0,1.582,64.9,1141.1686774891778,1157.4515714285712,916.6468988095238
F,38.0,1.616,52.8,1134.4796179653679,1153.9949437229434,865.2973997113991
F,24.0,1.62,47.1,1141.5674274891776,1157.4515714285712,862.7140595238094
F,37.0,1.542,52.4,1134.4796179653679,1153.9949437229434,865.2061378066372
F,39.0,1.634,66.8,1134.080867965368,1153.9949437229434,926.7259226190479
F,36.0,1.67,59.7,1132.7490941558442,1153.017003246753,883.9211865079365
F,38.0,1.776,68.2,1134.080867965368,1153.9949437229434,932.3500238095237
F,36.0,1.573,43.5,1132.7490941558442,1153.017003246753,850.8747400793654
F,34.0,1.606,51.5,1132.7490941558442,1153.017003246753,885.7038569624821
F,18.0,1.702,59.9,1140.3474274891776,1156.315821428571,900.8417579365083
F,30.0,1.608,59.4,1132.7490941558442,1153.017003246753,883.9276031746032
F,29.0,1.641,54.0,1132.7490941558442,1153.017003246753,886.853378968254
F,30.0,1.642,48.2,1132.7490941558442,1153.017003246753,868.9837757936507
F,27.0,1.621,54.6,1132.7490941558442,1153.017003246753,888.6970099206347
F,26.0,1.567,56.5,1132.7490941558442,1153.017003246753,867.7737222222223
F,33.0,1.618,54.0,1132.7490941558442,1153.017003246753,886.853378968254
F,25.0,1.549,56.4,1141.5674274891776,1157.4515714285712,873.719896825397
F,28.0,1.623,58.5,1132.7490941558442,1153.017003246753,878.9588253968255
F,34.0,1.566,55.4,1132.7490941558442,1153.017003246753,868.8936964285713
F,44.0,1.508,50.1,1134.4796179653679,1153.9949437229434,843.209308441558
